date,item,category,price,unit_cost,units_sold,day_of_week
2025-05-17,Bagel & Cream Cheese,Food,4.5,1.3,36,Saturday
2025-05-17,Granola Bowl,Food,6.75,1.9,18,Saturday
2025-05-17,Bottled Water,Other,2.25,0.35,27,Saturday
2025-05-18,Drip Coffee,Coffee,3.25,0.55,93,Sunday
2025-05-18,Latte,Coffee,4.75,1.1,78,Sunday
2025-05-18,Cappuccino,Coffee,4.5,1.05,51,Sunday
2025-05-18,Cold Brew,Coffee,4.95,1.2,65,Sunday
2025-05-18,Espresso Shot,Coffee,2.75,0.45,35,Sunday
2025-05-18,Matcha Latte,Tea,5.25,1.6,27,Sunday
2025-05-18,Chai Latte,Tea,4.95,1.15,29,Sunday
2025-05-18,Iced Tea,Tea,3.5,0.5,20,Sunday
2025-05-18,Croissant,Pastry,3.75,1.1,42,Sunday
2025-05-18,Blueberry Muffin,Pastry,3.95,1.0,31,Sunday
2025-05-18,Avocado Toast,Food,8.5,2.6,26,Sunday
2025-05-18,Breakfast Sandwich,Food,7.25,2.4,36,Sunday
2025-05-18,Bagel & Cream Cheese,Food,4.5,1.3,28,Sunday
2025-05-18,Granola Bowl,Food,6.75,1.9,20,Sunday
2025-05-18,Bottled Water,Other,2.25,0.35,24,Sunday
2025-05-19,Drip Coffee,Coffee,3.25,0.55,63,Monday
2025-05-19,Latte,Coffee,4.75,1.1,69,Monday
2025-05-19,Cappuccino,Coffee,4.5,1.05,42,Monday
2025-05-19,Cold Brew,Coffee,4.95,1.2,49,Monday
2025-05-19,Espresso Shot,Coffee,2.75,0.45,21,Monday
2025-05-19,Matcha Latte,Tea,5.25,1.6,31,Monday
2025-05-19,Chai Latte,Tea,4.95,1.15,27,Monday
2025-05-19,Iced Tea,Tea,3.5,0.5,20,Monday
2025-05-19,Croissant,Pastry,3.75,1.1,33,Monday
2025-05-19,Blueberry Muffin,Pastry,3.95,1.0,36,Monday
2025-05-19,Avocado Toast,Food,8.5,2.6,19,Monday
2025-05-19,Breakfast Sandwich,Food,7.25,2.4,34,Monday
2025-05-19,Bagel & Cream Cheese,Food,4.5,1.3,26,Monday
2025-05-19,Granola Bowl,Food,6.75,1.9,14,Monday
2025-05-19,Bottled Water,Other,2.25,0.35,14,Monday
2025-05-20,Drip Coffee,Coffee,3.25,0.55,93,Tuesday
2025-05-20,Latte,Coffee,4.75,1.1,55,Tuesday
2025-05-20,Cappuccino,Coffee,4.5,1.05,38,Tuesday
2025-05-20,Cold Brew,Coffee,4.95,1.2,50,Tuesday
2025-05-20,Espresso Shot,Coffee,2.75,0.45,22,Tuesday
2025-05-20,Matcha Latte,Tea,5.25,1.6,32,Tuesday
2025-05-20,Chai Latte,Tea,4.95,1.15,19,Tuesday
2025-05-20,Iced Tea,Tea,3.5,0.5,17,Tuesday
2025-05-20,Croissant,Pastry,3.75,1.1,30,Tuesday
2025-05-20,Blueberry Muffin,Pastry,3.95,1.0,31,Tuesday
2025-05-20,Avocado Toast,Food,8.5,2.6,25,Tuesday
2025-05-20,Breakfast Sandwich,Food,7.25,2.4,39,Tuesday
2025-05-20,Bagel & Cream Cheese,Food,4.5,1.3,29,Tuesday
2025-05-20,Granola Bowl,Food,6.75,1.9,10,Tuesday
2025-05-20,Bottled Water,Other,2.25,0.35,17,Tuesday
2025-05-21,Drip Coffee,Coffee,3.25,0.55,71,Wednesday
2025-05-21,Latte,Coffee,4.75,1.1,67,Wednesday
2025-05-21,Cappuccino,Coffee,4.5,1.05,41,Wednesday
2025-05-21,Cold Brew,Coffee,4.95,1.2,56,Wednesday
2025-05-21,Espresso Shot,Coffee,2.75,0.45,29,Wednesday
2025-05-21,Matcha Latte,Tea,5.25,1.6,23,Wednesday
2025-05-21,Chai Latte,Tea,4.95,1.15,25,Wednesday
2025-05-21,Iced Tea,Tea,3.5,0.5,16,Wednesday
2025-05-21,Croissant,Pastry,3.75,1.1,28,Wednesday
2025-05-21,Blueberry Muffin,Pastry,3.95,1.0,34,Wednesday
2025-05-21,Avocado Toast,Food,8.5,2.6,22,Wednesday
2025-05-21,Breakfast Sandwich,Food,7.25,2.4,45,Wednesday
2025-05-21,Bagel & Cream Cheese,Food,4.5,1.3,30,Wednesday
2025-05-21,Granola Bowl,Food,6.75,1.9,14,Wednesday
2025-05-21,Bottled Water,Other,2.25,0.35,16,Wednesday
2025-05-22,Drip Coffee,Coffee,3.25,0.55,100,Thursday
2025-05-22,Latte,Coffee,4.75,1.1,67,Thursday
2025-05-22,Cappuccino,Coffee,4.5,1.05,36,Thursday
2025-05-22,Cold Brew,Coffee,4.95,1.2,50,Thursday
2025-05-22,Espresso Shot,Coffee,2.75,0.45,27,Thursday
2025-05-22,Matcha Latte,Tea,5.25,1.6,36,Thursday
2025-05-22,Chai Latte,Tea,4.95,1.15,30,Thursday
2025-05-22,Iced Tea,Tea,3.5,0.5,24,Thursday
2025-05-22,Croissant,Pastry,3.75,1.1,37,Thursday
2025-05-22,Blueberry Muffin,Pastry,3.95,1.0,30,Thursday
2025-05-22,Avocado Toast,Food,8.5,2.6,31,Thursday
2025-05-22,Breakfast Sandwich,Food,7.25,2.4,49,Thursday
2025-05-22,Bagel & Cream Cheese,Food,4.5,1.3,28,Thursday
2025-05-22,Granola Bowl,Food,6.75,1.9,13,Thursday
2025-05-22,Bottled Water,Other,2.25,0.35,15,Thursday
2025-05-23,Drip Coffee,Coffee,3.25,0.55,102,Friday
2025-05-23,Latte,Coffee,4.75,1.1,78,Friday
2025-05-23,Cappuccino,Coffee,4.5,1.05,49,Friday
2025-05-23,Cold Brew,Coffee,4.95,1.2,66,Friday
2025-05-23,Espresso Shot,Coffee,2.75,0.45,30,Friday
2025-05-23,Matcha Latte,Tea,5.25,1.6,39,Friday
2025-05-23,Chai Latte,Tea,4.95,1.15,33,Friday
2025-05-23,Iced Tea,Tea,3.5,0.5,21,Friday
2025-05-23,Croissant,Pastry,3.75,1.1,37,Friday
2025-05-23,Blueberry Muffin,Pastry,3.95,1.0,37,Friday
2025-05-23,Avocado Toast,Food,8.5,2.6,22,Friday
2025-05-23,Breakfast Sandwich,Food,7.25,2.4,47,Friday
2025-05-23,Bagel & Cream Cheese,Food,4.5,1.3,32,Friday
2025-05-23,Granola Bowl,Food,6.75,1.9,16,Friday
2025-05-23,Bottled Water,Other,2.25,0.35,19,Friday
2025-05-24,Drip Coffee,Coffee,3.25,0.55,87,Saturday
2025-05-24,Latte,Coffee,4.75,1.1,79,Saturday
2025-05-24,Cappuccino,Coffee,4.5,1.05,42,Saturday
2025-05-24,Cold Brew,Coffee,4.95,1.2,72,Saturday
2025-05-24,Espresso Shot,Coffee,2.75,0.45,31,Saturday
2025-05-24,Matcha Latte,Tea,5.25,1.6,35,Saturday
2025-05-24,Chai Latte,Tea,4.95,1.15,40,Saturday
2025-05-24,Iced Tea,Tea,3.5,0.5,26,Saturday
2025-05-24,Croissant,Pastry,3.75,1.1,46,Saturday
2025-05-24,Blueberry Muffin,Pastry,3.95,1.0,42,Saturday
2025-05-24,Avocado Toast,Food,8.5,2.6,32,Saturday
2025-05-24,Breakfast Sandwich,Food,7.25,2.4,40,Saturday
2025-05-24,Bagel & Cream Cheese,Food,4.5,1.3,37,Saturday
2025-05-24,Granola Bowl,Food,6.75,1.9,14,Saturday
2025-05-24,Bottled Water,Other,2.25,0.35,21,Saturday
2025-05-25,Drip Coffee,Coffee,3.25,0.55,105,Sunday
2025-05-25,Latte,Coffee,4.75,1.1,83,Sunday
2025-05-25,Cappuccino,Coffee,4.5,1.05,48,Sunday
2025-05-25,Cold Brew,Coffee,4.95,1.2,62,Sunday
2025-05-25,Espresso Shot,Coffee,2.75,0.45,32,Sunday
2025-05-25,Matcha Latte,Tea,5.25,1.6,27,Sunday
2025-05-25,Chai Latte,Tea,4.95,1.15,30,Sunday
2025-05-25,Iced Tea,Tea,3.5,0.5,22,Sunday
2025-05-25,Croissant,Pastry,3.75,1.1,48,Sunday
2025-05-25,Blueberry Muffin,Pastry,3.95,1.0,37,Sunday
2025-05-25,Avocado Toast,Food,8.5,2.6,27,Sunday
2025-05-25,Breakfast Sandwich,Food,7.25,2.4,38,Sunday
2025-05-25,Bagel & Cream Cheese,Food,4.5,1.3,36,Sunday
2025-05-25,Granola Bowl,Food,6.75,1.9,16,Sunday
2025-05-25,Bottled Water,Other,2.25,0.35,17,Sunday
2025-05-26,Drip Coffee,Coffee,3.25,0.55,103,Monday
2025-05-26,Latte,Coffee,4.75,1.1,55,Monday
2025-05-26,Cappuccino,Coffee,4.5,1.05,34,Monday
2025-05-26,Cold Brew,Coffee,4.95,1.2,51,Monday
2025-05-26,Espresso Shot,Coffee,2.75,0.45,21,Monday
2025-05-26,Matcha Latte,Tea,5.25,1.6,30,Monday
2025-05-26,Chai Latte,Tea,4.95,1.15,27,Monday
2025-05-26,Iced Tea,Tea,3.5,0.5,19,Monday
2025-05-26,Croissant,Pastry,3.75,1.1,41,Monday
2025-05-26,Blueberry Muffin,Pastry,3.95,1.0,23,Monday
2025-05-26,Avocado Toast,Food,8.5,2.6,24,Monday
2025-05-26,Breakfast Sandwich,Food,7.25,2.4,33,Monday
2025-05-26,Bagel & Cream Cheese,Food,4.5,1.3,29,Monday
2025-05-26,Granola Bowl,Food,6.75,1.9,16,Monday
2025-05-26,Bottled Water,Other,2.25,0.35,22,Monday
2025-05-27,Drip Coffee,Coffee,3.25,0.55,79,Tuesday
2025-05-27,Latte,Coffee,4.75,1.1,57,Tuesday
2025-05-27,Cappuccino,Coffee,4.5,1.05,39,Tuesday
2025-05-27,Cold Brew,Coffee,4.95,1.2,52,Tuesday
2025-05-27,Espresso Shot,Coffee,2.75,0.45,19,Tuesday
2025-05-27,Matcha Latte,Tea,5.25,1.6,31,Tuesday
2025-05-27,Chai Latte,Tea,4.95,1.15,24,Tuesday
2025-05-27,Iced Tea,Tea,3.5,0.5,22,Tuesday
2025-05-27,Croissant,Pastry,3.75,1.1,37,Tuesday
2025-05-27,Blueberry Muffin,Pastry,3.95,1.0,28,Tuesday
2025-05-27,Avocado Toast,Food,8.5,2.6,21,Tuesday
2025-05-27,Breakfast Sandwich,Food,7.25,2.4,35,Tuesday
2025-05-27,Bagel & Cream Cheese,Food,4.5,1.3,23,Tuesday
2025-05-27,Granola Bowl,Food,6.75,1.9,18,Tuesday
2025-05-27,Bottled Water,Other,2.25,0.35,15,Tuesday
2025-05-28,Drip Coffee,Coffee,3.25,0.55,86,Wednesday
2025-05-28,Latte,Coffee,4.75,1.1,78,Wednesday
2025-05-28,Cappuccino,Coffee,4.5,1.05,38,Wednesday
2025-05-28,Cold Brew,Coffee,4.95,1.2,51,Wednesday
2025-05-28,Espresso Shot,Coffee,2.75,0.45,21,Wednesday
2025-05-28,Matcha Latte,Tea,5.25,1.6,34,Wednesday
2025-05-28,Chai Latte,Tea,4.95,1.15,30,Wednesday
2025-05-28,Iced Tea,Tea,3.5,0.5,21,Wednesday
2025-05-28,Croissant,Pastry,3.75,1.1,29,Wednesday
2025-05-28,Blueberry Muffin,Pastry,3.95,1.0,32,Wednesday
2025-05-28,Avocado Toast,Food,8.5,2.6,23,Wednesday
2025-05-28,Breakfast Sandwich,Food,7.25,2.4,36,Wednesday
2025-05-28,Bagel & Cream Cheese,Food,4.5,1.3,22,Wednesday
2025-05-28,Granola Bowl,Food,6.75,1.9,14,Wednesday
2025-05-28,Bottled Water,Other,2.25,0.35,16,Wednesday
2025-05-29,Drip Coffee,Coffee,3.25,0.55,90,Thursday
2025-05-29,Latte,Coffee,4.75,1.1,74,Thursday
2025-05-29,Cappuccino,Coffee,4.5,1.05,40,Thursday
2025-05-29,Cold Brew,Coffee,4.95,1.2,64,Thursday
2025-05-29,Espresso Shot,Coffee,2.75,0.45,26,Thursday
2025-05-29,Matcha Latte,Tea,5.25,1.6,33,Thursday
2025-05-29,Chai Latte,Tea,4.95,1.15,31,Thursday
2025-05-29,Iced Tea,Tea,3.5,0.5,24,Thursday
2025-05-29,Croissant,Pastry,3.75,1.1,32,Thursday
2025-05-29,Blueberry Muffin,Pastry,3.95,1.0,30,Thursday
2025-05-29,Avocado Toast,Food,8.5,2.6,26,Thursday
2025-05-29,Breakfast Sandwich,Food,7.25,2.4,41,Thursday
2025-05-29,Bagel & Cream Cheese,Food,4.5,1.3,31,Thursday
2025-05-29,Granola Bowl,Food,6.75,1.9,16,Thursday
2025-05-29,Bottled Water,Other,2.25,0.35,18,Thursday
2025-05-30,Drip Coffee,Coffee,3.25,0.55,108,Friday
2025-05-30,Latte,Coffee,4.75,1.1,78,Friday
2025-05-30,Cappuccino,Coffee,4.5,1.05,51,Friday
2025-05-30,Cold Brew,Coffee,4.95,1.2,77,Friday
2025-05-30,Espresso Shot,Coffee,2.75,0.45,33,Friday
2025-05-30,Matcha Latte,Tea,5.25,1.6,44,Friday
2025-05-30,Chai Latte,Tea,4.95,1.15,26,Friday
2025-05-30,Iced Tea,Tea,3.5,0.5,21,Friday
2025-05-30,Croissant,Pastry,3.75,1.1,39,Friday
2025-05-30,Blueberry Muffin,Pastry,3.95,1.0,33,Friday
2025-05-30,Avocado Toast,Food,8.5,2.6,26,Friday
2025-05-30,Breakfast Sandwich,Food,7.25,2.4,42,Friday
2025-05-30,Bagel & Cream Cheese,Food,4.5,1.3,34,Friday
2025-05-30,Granola Bowl,Food,6.75,1.9,18,Friday
2025-05-30,Bottled Water,Other,2.25,0.35,22,Friday
2025-05-31,Drip Coffee,Coffee,3.25,0.55,97,Saturday
2025-05-31,Latte,Coffee,4.75,1.1,97,Saturday
2025-05-31,Cappuccino,Coffee,4.5,1.05,56,Saturday
2025-05-31,Cold Brew,Coffee,4.95,1.2,75,Saturday
2025-05-31,Espresso Shot,Coffee,2.75,0.45,33,Saturday
2025-05-31,Matcha Latte,Tea,5.25,1.6,46,Saturday
2025-05-31,Chai Latte,Tea,4.95,1.15,34,Saturday
2025-05-31,Iced Tea,Tea,3.5,0.5,25,Saturday
2025-05-31,Croissant,Pastry,3.75,1.1,49,Saturday
2025-05-31,Blueberry Muffin,Pastry,3.95,1.0,41,Saturday
2025-05-31,Avocado Toast,Food,8.5,2.6,32,Saturday
2025-05-31,Breakfast Sandwich,Food,7.25,2.4,48,Saturday
2025-05-31,Bagel & Cream Cheese,Food,4.5,1.3,28,Saturday
2025-05-31,Granola Bowl,Food,6.75,1.9,15,Saturday
2025-05-31,Bottled Water,Other,2.25,0.35,22,Saturday
2025-06-01,Drip Coffee,Coffee,3.25,0.55,102,Sunday
2025-06-01,Latte,Coffee,4.75,1.1,84,Sunday
2025-06-01,Cappuccino,Coffee,4.5,1.05,34,Sunday
2025-06-01,Cold Brew,Coffee,4.95,1.2,64,Sunday
2025-06-01,Espresso Shot,Coffee,2.75,0.45,27,Sunday
2025-06-01,Matcha Latte,Tea,5.25,1.6,29,Sunday
2025-06-01,Chai Latte,Tea,4.95,1.15,39,Sunday
2025-06-01,Iced Tea,Tea,3.5,0.5,23,Sunday
2025-06-01,Croissant,Pastry,3.75,1.1,42,Sunday
2025-06-01,Blueberry Muffin,Pastry,3.95,1.0,43,Sunday
2025-06-01,Avocado Toast,Food,8.5,2.6,23,Sunday
2025-06-01,Breakfast Sandwich,Food,7.25,2.4,40,Sunday
2025-06-01,Bagel & Cream Cheese,Food,4.5,1.3,34,Sunday
2025-06-01,Granola Bowl,Food,6.75,1.9,13,Sunday
2025-06-01,Bottled Water,Other,2.25,0.35,20,Sunday
2025-06-02,Drip Coffee,Coffee,3.25,0.55,81,Monday
2025-06-02,Latte,Coffee,4.75,1.1,74,Monday
2025-06-02,Cappuccino,Coffee,4.5,1.05,40,Monday
2025-06-02,Cold Brew,Coffee,4.95,1.2,47,Monday
2025-06-02,Espresso Shot,Coffee,2.75,0.45,27,Monday
2025-06-02,Matcha Latte,Tea,5.25,1.6,31,Monday
2025-06-02,Chai Latte,Tea,4.95,1.15,23,Monday
2025-06-02,Iced Tea,Tea,3.5,0.5,17,Monday
2025-06-02,Croissant,Pastry,3.75,1.1,31,Monday
2025-06-02,Blueberry Muffin,Pastry,3.95,1.0,25,Monday
2025-06-02,Avocado Toast,Food,8.5,2.6,24,Monday
2025-06-02,Breakfast Sandwich,Food,7.25,2.4,35,Monday
2025-06-02,Bagel & Cream Cheese,Food,4.5,1.3,24,Monday
2025-06-02,Granola Bowl,Food,6.75,1.9,12,Monday
2025-06-02,Bottled Water,Other,2.25,0.35,16,Monday
2025-06-03,Drip Coffee,Coffee,3.25,0.55,95,Tuesday
2025-06-03,Latte,Coffee,4.75,1.1,72,Tuesday
2025-06-03,Cappuccino,Coffee,4.5,1.05,31,Tuesday
2025-06-03,Cold Brew,Coffee,4.95,1.2,46,Tuesday
2025-06-03,Espresso Shot,Coffee,2.75,0.45,26,Tuesday
2025-06-03,Matcha Latte,Tea,5.25,1.6,27,Tuesday
2025-06-03,Chai Latte,Tea,4.95,1.15,25,Tuesday
2025-06-03,Iced Tea,Tea,3.5,0.5,17,Tuesday
2025-06-03,Croissant,Pastry,3.75,1.1,28,Tuesday
2025-06-03,Blueberry Muffin,Pastry,3.95,1.0,29,Tuesday
2025-06-03,Avocado Toast,Food,8.5,2.6,20,Tuesday
2025-06-03,Breakfast Sandwich,Food,7.25,2.4,41,Tuesday
2025-06-03,Bagel & Cream Cheese,Food,4.5,1.3,25,Tuesday
2025-06-03,Granola Bowl,Food,6.75,1.9,12,Tuesday
2025-06-03,Bottled Water,Other,2.25,0.35,19,Tuesday
2025-06-04,Drip Coffee,Coffee,3.25,0.55,99,Wednesday
2025-06-04,Latte,Coffee,4.75,1.1,64,Wednesday
2025-06-04,Cappuccino,Coffee,4.5,1.05,32,Wednesday
2025-06-04,Cold Brew,Coffee,4.95,1.2,52,Wednesday
2025-06-04,Espresso Shot,Coffee,2.75,0.45,21,Wednesday
2025-06-04,Matcha Latte,Tea,5.25,1.6,36,Wednesday
2025-06-04,Chai Latte,Tea,4.95,1.15,23,Wednesday
2025-06-04,Iced Tea,Tea,3.5,0.5,19,Wednesday
2025-06-04,Croissant,Pastry,3.75,1.1,41,Wednesday
2025-06-04,Blueberry Muffin,Pastry,3.95,1.0,33,Wednesday
2025-06-04,Avocado Toast,Food,8.5,2.6,21,Wednesday
2025-06-04,Breakfast Sandwich,Food,7.25,2.4,34,Wednesday
2025-06-04,Bagel & Cream Cheese,Food,4.5,1.3,25,Wednesday
2025-06-04,Granola Bowl,Food,6.75,1.9,14,Wednesday
2025-06-04,Bottled Water,Other,2.25,0.35,21,Wednesday
2025-06-05,Drip Coffee,Coffee,3.25,0.55,88,Thursday
2025-06-05,Latte,Coffee,4.75,1.1,62,Thursday
2025-06-05,Cappuccino,Coffee,4.5,1.05,47,Thursday
2025-06-05,Cold Brew,Coffee,4.95,1.2,65,Thursday
2025-06-05,Espresso Shot,Coffee,2.75,0.45,26,Thursday
2025-06-05,Matcha Latte,Tea,5.25,1.6,34,Thursday
2025-06-05,Chai Latte,Tea,4.95,1.15,30,Thursday
2025-06-05,Iced Tea,Tea,3.5,0.5,18,Thursday
2025-06-05,Croissant,Pastry,3.75,1.1,36,Thursday
2025-06-05,Blueberry Muffin,Pastry,3.95,1.0,27,Thursday
2025-06-05,Avocado Toast,Food,8.5,2.6,21,Thursday
2025-06-05,Breakfast Sandwich,Food,7.25,2.4,35,Thursday
2025-06-05,Bagel & Cream Cheese,Food,4.5,1.3,28,Thursday
2025-06-05,Granola Bowl,Food,6.75,1.9,15,Thursday
2025-06-05,Bottled Water,Other,2.25,0.35,16,Thursday
2025-06-06,Drip Coffee,Coffee,3.25,0.55,87,Friday
2025-06-06,Latte,Coffee,4.75,1.1,80,Friday
2025-06-06,Cappuccino,Coffee,4.5,1.05,49,Friday
2025-06-06,Cold Brew,Coffee,4.95,1.2,64,Friday
2025-06-06,Espresso Shot,Coffee,2.75,0.45,21,Friday
2025-06-06,Matcha Latte,Tea,5.25,1.6,40,Friday
2025-06-06,Chai Latte,Tea,4.95,1.15,39,Friday
2025-06-06,Iced Tea,Tea,3.5,0.5,27,Friday
2025-06-06,Croissant,Pastry,3.75,1.1,43,Friday
2025-06-06,Blueberry Muffin,Pastry,3.95,1.0,37,Friday
2025-06-06,Avocado Toast,Food,8.5,2.6,23,Friday
2025-06-06,Breakfast Sandwich,Food,7.25,2.4,45,Friday
2025-06-06,Bagel & Cream Cheese,Food,4.5,1.3,26,Friday
2025-06-06,Granola Bowl,Food,6.75,1.9,16,Friday
2025-06-06,Bottled Water,Other,2.25,0.35,17,Friday
2025-06-07,Drip Coffee,Coffee,3.25,0.55,118,Saturday
2025-06-07,Latte,Coffee,4.75,1.1,87,Saturday
2025-06-07,Cappuccino,Coffee,4.5,1.05,57,Saturday
2025-06-07,Cold Brew,Coffee,4.95,1.2,73,Saturday
2025-06-07,Espresso Shot,Coffee,2.75,0.45,31,Saturday
2025-06-07,Matcha Latte,Tea,5.25,1.6,43,Saturday
2025-06-07,Chai Latte,Tea,4.95,1.15,31,Saturday
2025-06-07,Iced Tea,Tea,3.5,0.5,25,Saturday
2025-06-07,Croissant,Pastry,3.75,1.1,43,Saturday
2025-06-07,Blueberry Muffin,Pastry,3.95,1.0,42,Saturday
2025-06-07,Avocado Toast,Food,8.5,2.6,28,Saturday
2025-06-07,Breakfast Sandwich,Food,7.25,2.4,51,Saturday
2025-06-07,Bagel & Cream Cheese,Food,4.5,1.3,36,Saturday
2025-06-07,Granola Bowl,Food,6.75,1.9,13,Saturday
2025-06-07,Bottled Water,Other,2.25,0.35,21,Saturday
2025-06-08,Drip Coffee,Coffee,3.25,0.55,95,Sunday
2025-06-08,Latte,Coffee,4.75,1.1,86,Sunday
2025-06-08,Cappuccino,Coffee,4.5,1.05,47,Sunday
2025-06-08,Cold Brew,Coffee,4.95,1.2,70,Sunday
2025-06-08,Espresso Shot,Coffee,2.75,0.45,27,Sunday
2025-06-08,Matcha Latte,Tea,5.25,1.6,33,Sunday
2025-06-08,Chai Latte,Tea,4.95,1.15,29,Sunday
2025-06-08,Iced Tea,Tea,3.5,0.5,21,Sunday
2025-06-08,Croissant,Pastry,3.75,1.1,35,Sunday
2025-06-08,Blueberry Muffin,Pastry,3.95,1.0,31,Sunday
2025-06-08,Avocado Toast,Food,8.5,2.6,24,Sunday
2025-06-08,Breakfast Sandwich,Food,7.25,2.4,39,Sunday
2025-06-08,Bagel & Cream Cheese,Food,4.5,1.3,29,Sunday
2025-06-08,Granola Bowl,Food,6.75,1.9,12,Sunday
2025-06-08,Bottled Water,Other,2.25,0.35,21,Sunday
2025-06-09,Drip Coffee,Coffee,3.25,0.55,82,Monday
2025-06-09,Latte,Coffee,4.75,1.1,70,Monday
2025-06-09,Cappuccino,Coffee,4.5,1.05,36,Monday
2025-06-09,Cold Brew,Coffee,4.95,1.2,49,Monday
2025-06-09,Espresso Shot,Coffee,2.75,0.45,27,Monday
2025-06-09,Matcha Latte,Tea,5.25,1.6,28,Monday
2025-06-09,Chai Latte,Tea,4.95,1.15,33,Monday
2025-06-09,Iced Tea,Tea,3.5,0.5,16,Monday
2025-06-09,Croissant,Pastry,3.75,1.1,32,Monday
2025-06-09,Blueberry Muffin,Pastry,3.95,1.0,25,Monday
2025-06-09,Avocado Toast,Food,8.5,2.6,19,Monday
2025-06-09,Breakfast Sandwich,Food,7.25,2.4,33,Monday
2025-06-09,Bagel & Cream Cheese,Food,4.5,1.3,23,Monday
2025-06-09,Granola Bowl,Food,6.75,1.9,15,Monday
2025-06-09,Bottled Water,Other,2.25,0.35,15,Monday
2025-06-10,Drip Coffee,Coffee,3.25,0.55,87,Tuesday
2025-06-10,Latte,Coffee,4.75,1.1,55,Tuesday
2025-06-10,Cappuccino,Coffee,4.5,1.05,36,Tuesday
2025-06-10,Cold Brew,Coffee,4.95,1.2,61,Tuesday
2025-06-10,Espresso Shot,Coffee,2.75,0.45,25,Tuesday
2025-06-10,Matcha Latte,Tea,5.25,1.6,29,Tuesday
2025-06-10,Chai Latte,Tea,4.95,1.15,29,Tuesday
2025-06-10,Iced Tea,Tea,3.5,0.5,20,Tuesday
2025-06-10,Croissant,Pastry,3.75,1.1,36,Tuesday
2025-06-10,Blueberry Muffin,Pastry,3.95,1.0,33,Tuesday
2025-06-10,Avocado Toast,Food,8.5,2.6,18,Tuesday
2025-06-10,Breakfast Sandwich,Food,7.25,2.4,36,Tuesday
2025-06-10,Bagel & Cream Cheese,Food,4.5,1.3,27,Tuesday
2025-06-10,Granola Bowl,Food,6.75,1.9,14,Tuesday
2025-06-10,Bottled Water,Other,2.25,0.35,18,Tuesday
2025-06-11,Drip Coffee,Coffee,3.25,0.55,98,Wednesday
2025-06-11,Latte,Coffee,4.75,1.1,66,Wednesday
2025-06-11,Cappuccino,Coffee,4.5,1.05,34,Wednesday
2025-06-11,Cold Brew,Coffee,4.95,1.2,63,Wednesday
2025-06-11,Espresso Shot,Coffee,2.75,0.45,25,Wednesday
2025-06-11,Matcha Latte,Tea,5.25,1.6,28,Wednesday
2025-06-11,Chai Latte,Tea,4.95,1.15,28,Wednesday
2025-06-11,Iced Tea,Tea,3.5,0.5,19,Wednesday
2025-06-11,Croissant,Pastry,3.75,1.1,39,Wednesday
2025-06-11,Blueberry Muffin,Pastry,3.95,1.0,33,Wednesday
2025-06-11,Avocado Toast,Food,8.5,2.6,23,Wednesday
2025-06-11,Breakfast Sandwich,Food,7.25,2.4,40,Wednesday
2025-06-11,Bagel & Cream Cheese,Food,4.5,1.3,26,Wednesday
2025-06-11,Granola Bowl,Food,6.75,1.9,16,Wednesday
2025-06-11,Bottled Water,Other,2.25,0.35,13,Wednesday
2025-06-12,Drip Coffee,Coffee,3.25,0.55,77,Thursday
2025-06-12,Latte,Coffee,4.75,1.1,73,Thursday
2025-06-12,Cappuccino,Coffee,4.5,1.05,40,Thursday
2025-06-12,Cold Brew,Coffee,4.95,1.2,51,Thursday
2025-06-12,Espresso Shot,Coffee,2.75,0.45,28,Thursday
2025-06-12,Matcha Latte,Tea,5.25,1.6,28,Thursday
2025-06-12,Chai Latte,Tea,4.95,1.15,30,Thursday
2025-06-12,Iced Tea,Tea,3.5,0.5,21,Thursday
2025-06-12,Croissant,Pastry,3.75,1.1,37,Thursday
2025-06-12,Blueberry Muffin,Pastry,3.95,1.0,28,Thursday
2025-06-12,Avocado Toast,Food,8.5,2.6,23,Thursday
2025-06-12,Breakfast Sandwich,Food,7.25,2.4,46,Thursday
2025-06-12,Bagel & Cream Cheese,Food,4.5,1.3,29,Thursday
2025-06-12,Granola Bowl,Food,6.75,1.9,16,Thursday
2025-06-12,Bottled Water,Other,2.25,0.35,19,Thursday
2025-06-13,Drip Coffee,Coffee,3.25,0.55,78,Friday
2025-06-13,Latte,Coffee,4.75,1.1,76,Friday
2025-06-13,Cappuccino,Coffee,4.5,1.05,45,Friday
2025-06-13,Cold Brew,Coffee,4.95,1.2,73,Friday
2025-06-13,Espresso Shot,Coffee,2.75,0.45,33,Friday
2025-06-13,Matcha Latte,Tea,5.25,1.6,36,Friday
2025-06-13,Chai Latte,Tea,4.95,1.15,29,Friday
2025-06-13,Iced Tea,Tea,3.5,0.5,23,Friday
2025-06-13,Croissant,Pastry,3.75,1.1,39,Friday
2025-06-13,Blueberry Muffin,Pastry,3.95,1.0,33,Friday
2025-06-13,Avocado Toast,Food,8.5,2.6,22,Friday
2025-06-13,Breakfast Sandwich,Food,7.25,2.4,46,Friday
2025-06-13,Bagel & Cream Cheese,Food,4.5,1.3,30,Friday
2025-06-13,Granola Bowl,Food,6.75,1.9,18,Friday
2025-06-13,Bottled Water,Other,2.25,0.35,17,Friday
2025-06-14,Drip Coffee,Coffee,3.25,0.55,96,Saturday
2025-06-14,Latte,Coffee,4.75,1.1,131,Saturday
2025-06-14,Cappuccino,Coffee,4.5,1.05,47,Saturday
